,entity_id,score,label_value,majority_race,poverty-rate
17744,170318274004,0.0,0.0,African-American,9.58-22.42
17749,170318275001,0.0,0.0,African-American,9.58-22.42
17754,170318275002,0.0,0.0,Hispanic,22.42-100.00
17759,170318275003,1.0,0.0,African-American,22.42-100.00
17764,170318276001,0.0,0.0,African-American,22.42-100.00
17769,170318276002,0.0,0.0,African-American,22.42-100.00
17774,170318276003,0.0,0.0,African-American,9.58-22.42
17779,170318277001,0.0,0.0,African-American,9.58-22.42
17784,170318277002,0.0,0.0,African-American,22.42-100.00
17789,170318278011,0.0,0.0,None,0.00-1.80
17794,170318278012,0.0,0.0,African-American,1.80-9.58
17799,170318278013,0.0,0.0,African-American,9.58-22.42
17804,170318278014,0.0,0.0,African-American,9.58-22.42
17809,170318278021,0.0,0.0,African-American,9.58-22.42
17814,170318278022,0.0,0.0,African-American,1.80-9.58
17819,170318278041,0.0,0.0,African-American,1.80-9.58
17824,170318278042,0.0,0.0,African-American,1.80-9.58
17829,170318278043,0.0,0.0,African-American,1.80-9.58
17834,170318278051,0.0,0.0,African-American,0.00-1.80
17839,170318278052,0.0,0.0,African-American,1.80-9.58
17844,170318278053,0.0,0.0,African-American,0.00-1.80
17849,170318279011,0.0,0.0,African-American,9.58-22.42
17854,170318279012,0.0,0.0,African-American,1.80-9.58
17859,170318279021,0.0,0.0,None,0.00-1.80
17864,170318279022,1.0,1.0,African-American,9.58-22.42
17869,170318279023,0.0,0.0,White,9.58-22.42
17874,170318279024,0.0,0.0,African-American,22.42-100.00
17879,170318279025,0.0,0.0,None,9.58-22.42
17884,170318280001,0.0,0.0,White,1.80-9.58
17889,170318280002,0.0,0.0,None,1.80-9.58
17894,170318280003,1.0,0.0,African-American,22.42-100.00
17899,170318280004,0.0,0.0,White,1.80-9.58
17904,170318281001,0.0,0.0,None,22.42-100.00
17909,170318281002,0.0,0.0,White,1.80-9.58
17914,170318281003,0.0,0.0,White,1.80-9.58
17919,170318281004,0.0,0.0,White,9.58-22.42
17924,170318281005,0.0,0.0,White,0.00-1.80
17929,170318282011,1.0,1.0,None,1.80-9.58
17934,170318282012,0.0,0.0,White,9.58-22.42
17939,170318282013,0.0,0.0,White,1.80-9.58
17944,170318282021,0.0,0.0,White,1.80-9.58
17949,170318282022,0.0,0.0,White,1.80-9.58
17954,170318282023,0.0,0.0,African-American,22.42-100.00
17959,170318282024,0.0,0.0,White,1.80-9.58
17964,170318283001,0.0,0.0,White,1.80-9.58
17969,170318283002,0.0,0.0,None,9.58-22.42
17974,170318284011,0.0,0.0,None,9.58-22.42
17979,170318284012,0.0,0.0,White,1.80-9.58
17984,170318284013,0.0,0.0,None,9.58-22.42
17989,170318284014,0.0,0.0,White,9.58-22.42
17994,170318284021,0.0,0.0,None,9.58-22.42
17999,170318284022,0.0,0.0,None,1.80-9.58
18004,170318284023,1.0,0.0,None,1.80-9.58
18009,170318285031,1.0,1.0,African-American,22.42-100.00
18014,170318285032,1.0,1.0,African-American,9.58-22.42
18019,170318285033,0.0,0.0,African-American,0.00-1.80
18024,170318285034,0.0,0.0,None,1.80-9.58
18029,170318285041,0.0,1.0,African-American,22.42-100.00
18034,170318285042,0.0,0.0,African-American,22.42-100.00
18039,170318285043,0.0,0.0,African-American,9.58-22.42
18044,170318285044,0.0,0.0,African-American,22.42-100.00
18049,170318285051,0.0,0.0,African-American,9.58-22.42
18054,170318285052,0.0,0.0,White,1.80-9.58
18059,170318285053,0.0,0.0,White,9.58-22.42
18064,170318285054,0.0,0.0,White,9.58-22.42
18069,170318285055,0.0,0.0,None,1.80-9.58
18074,170318285061,0.0,0.0,African-American,9.58-22.42
18079,170318285062,0.0,0.0,African-American,1.80-9.58
18084,170318285063,0.0,1.0,African-American,9.58-22.42
18089,170318285064,0.0,0.0,White,22.42-100.00
18094,170318285065,0.0,1.0,Hispanic,22.42-100.00
18099,170318285066,1.0,1.0,White,22.42-100.00
18104,170318286011,0.0,0.0,White,1.80-9.58
18109,170318286012,0.0,0.0,White,0.00-1.80
18114,170318286013,0.0,0.0,White,9.58-22.42
18119,170318286014,0.0,0.0,White,1.80-9.58
18124,170318286021,0.0,0.0,White,9.58-22.42
18129,170318286022,0.0,0.0,African-American,1.80-9.58
18134,170318287011,0.0,0.0,African-American,1.80-9.58
18139,170318287012,0.0,0.0,African-American,0.00-1.80
18144,170318287013,0.0,0.0,None,0.00-1.80
18149,170318287014,0.0,1.0,White,22.42-100.00
18154,170318287021,1.0,1.0,African-American,9.58-22.42
18159,170318287022,0.0,0.0,African-American,9.58-22.42
18164,170318287023,0.0,0.0,African-American,9.58-22.42
18169,170318288011,0.0,0.0,White,0.00-1.80
18174,170318288012,0.0,0.0,White,1.80-9.58
18179,170318288013,0.0,0.0,African-American,1.80-9.58
18184,170318288014,0.0,0.0,None,1.80-9.58
18189,170318288015,0.0,0.0,None,1.80-9.58
18194,170318288021,0.0,0.0,White,9.58-22.42
18199,170318288022,0.0,0.0,None,9.58-22.42
18204,170318288023,0.0,0.0,White,1.80-9.58
18209,170318289001,0.0,0.0,None,22.42-100.00
18214,170318289002,0.0,0.0,None,9.58-22.42
18219,170318289003,0.0,1.0,None,22.42-100.00
18224,170318290001,0.0,0.0,African-American,22.42-100.00
18229,170318290002,0.0,1.0,African-American,22.42-100.00
18234,170318291001,0.0,0.0,Hispanic,22.42-100.00
18239,170318291002,0.0,0.0,Hispanic,22.42-100.00
18244,170318292001,0.0,0.0,None,22.42-100.00
18249,170318292002,0.0,0.0,None,9.58-22.42
18254,170318292003,0.0,0.0,Hispanic,9.58-22.42
18259,170318292004,0.0,1.0,None,22.42-100.00
18264,170318293011,0.0,0.0,White,9.58-22.42
18269,170318293012,0.0,0.0,None,9.58-22.42
18274,170318293021,1.0,0.0,African-American,22.42-100.00
18279,170318293022,0.0,1.0,None,22.42-100.00
18284,170318293023,1.0,1.0,African-American,22.42-100.00
18289,170318294011,0.0,0.0,African-American,22.42-100.00
18294,170318294021,0.0,0.0,None,9.58-22.42
18299,170318294022,0.0,0.0,African-American,9.58-22.42
18304,170318294023,1.0,0.0,African-American,22.42-100.00
18309,170318295001,0.0,0.0,Hispanic,9.58-22.42
18314,170318295002,0.0,0.0,None,0.00-1.80
18319,170318295003,0.0,0.0,White,9.58-22.42
18324,170318296001,0.0,0.0,White,0.00-1.80
18329,170318296002,0.0,0.0,White,9.58-22.42
18334,170318296003,0.0,0.0,White,9.58-22.42
18339,170318297001,0.0,0.0,African-American,22.42-100.00
18344,170318297002,0.0,1.0,African-American,9.58-22.42
18349,170318297003,0.0,0.0,None,9.58-22.42
18354,170318298001,1.0,0.0,None,9.58-22.42
18359,170318298002,0.0,0.0,White,0.00-1.80
18364,170318298003,0.0,0.0,African-American,0.00-1.80
18369,170318298004,0.0,0.0,None,0.00-1.80
18374,170318298005,0.0,0.0,None,0.00-1.80
18379,170318299011,1.0,1.0,African-American,9.58-22.42
18384,170318299012,0.0,0.0,African-American,0.00-1.80
18389,170318299013,0.0,0.0,African-American,1.80-9.58
18394,170318299014,0.0,1.0,White,1.80-9.58
18399,170318299021,0.0,0.0,African-American,9.58-22.42
18404,170318299022,0.0,0.0,African-American,0.00-1.80
18409,170318299023,0.0,0.0,African-American,0.00-1.80
18414,170318299024,0.0,1.0,African-American,9.58-22.42
18419,170318300011,1.0,1.0,White,1.80-9.58
18424,170318300031,1.0,1.0,African-American,1.80-9.58
18429,170318300032,0.0,0.0,African-American,9.58-22.42
18434,170318300033,0.0,1.0,African-American,9.58-22.42
18439,170318300041,1.0,0.0,African-American,9.58-22.42
18444,170318300042,0.0,0.0,African-American,0.00-1.80
18449,170318300043,1.0,1.0,African-American,9.58-22.42
18454,170318300051,0.0,0.0,African-American,0.00-1.80
18459,170318300052,0.0,0.0,African-American,1.80-9.58
18464,170318300061,0.0,0.0,African-American,1.80-9.58
18469,170318300062,0.0,0.0,None,1.80-9.58
18474,170318300071,0.0,1.0,African-American,22.42-100.00
18479,170318300072,1.0,1.0,African-American,9.58-22.42
18484,170318300073,1.0,1.0,African-American,22.42-100.00
18489,170318300081,1.0,1.0,African-American,1.80-9.58
18494,170318300082,0.0,0.0,African-American,0.00-1.80
18499,170318300083,1.0,0.0,African-American,1.80-9.58
18504,170318301001,0.0,0.0,African-American,9.58-22.42
18509,170318301002,0.0,0.0,African-American,1.80-9.58
18514,170318302011,1.0,1.0,African-American,22.42-100.00
18519,170318302012,1.0,1.0,African-American,22.42-100.00
18524,170318302013,0.0,0.0,African-American,1.80-9.58
18529,170318302021,0.0,1.0,African-American,1.80-9.58
18534,170318302022,0.0,0.0,African-American,9.58-22.42
18539,170318303001,1.0,1.0,African-American,9.58-22.42
18544,170318303002,1.0,1.0,African-American,22.42-100.00
18549,170318303003,1.0,1.0,African-American,9.58-22.42
18554,170318303004,0.0,0.0,African-American,9.58-22.42
18559,170318304001,0.0,0.0,African-American,9.58-22.42
18564,170318304002,0.0,0.0,African-American,9.58-22.42
18569,170318304003,1.0,1.0,African-American,9.58-22.42
18574,170318304004,0.0,0.0,African-American,9.58-22.42
18579,170318305001,0.0,0.0,Hispanic,22.42-100.00
18584,170318305002,0.0,0.0,Hispanic,22.42-100.00
18589,170318305003,0.0,0.0,Hispanic,9.58-22.42
18594,170318306001,0.0,0.0,White,9.58-22.42
18599,170318306002,0.0,0.0,None,22.42-100.00
18604,170318306003,0.0,0.0,None,9.58-22.42
18609,170318306004,0.0,0.0,None,22.42-100.00
18614,170318307001,0.0,0.0,White,0.00-1.80
18619,170318307002,0.0,0.0,White,0.00-1.80
18624,170318307003,0.0,0.0,None,22.42-100.00
18629,170318307004,0.0,0.0,None,22.42-100.00
18634,170318308001,0.0,0.0,White,0.00-1.80
18639,170318308002,0.0,0.0,White,0.00-1.80
18644,170318308003,0.0,0.0,White,0.00-1.80
18649,170318309001,0.0,0.0,White,1.80-9.58
18654,170318309002,0.0,0.0,None,1.80-9.58
18659,170318309003,0.0,0.0,Hispanic,1.80-9.58
18664,170318310001,0.0,0.0,White,0.00-1.80
18669,170318310002,0.0,0.0,White,0.00-1.80
18674,170318311001,0.0,0.0,Hispanic,1.80-9.58
18679,170318311002,0.0,0.0,Hispanic,22.42-100.00
18684,170318311003,0.0,0.0,None,1.80-9.58
18689,170318311004,0.0,0.0,Hispanic,9.58-22.42
18694,170318312001,0.0,0.0,Hispanic,22.42-100.00
18699,170318312002,0.0,0.0,Hispanic,9.58-22.42
18704,170318312003,0.0,0.0,Hispanic,22.42-100.00
18709,170318313001,0.0,0.0,African-American,9.58-22.42
18714,170318314001,0.0,0.0,African-American,22.42-100.00
18719,170318314002,1.0,1.0,African-American,9.58-22.42
18724,170318315001,0.0,0.0,None,9.58-22.42
18729,170318315002,0.0,0.0,Hispanic,9.58-22.42
18734,170318316001,0.0,0.0,Hispanic,22.42-100.00
18739,170318316002,0.0,0.0,Hispanic,1.80-9.58
18744,170318316003,0.0,0.0,None,0.00-1.80
18749,170318316004,0.0,0.0,None,9.58-22.42
18754,170318316005,0.0,0.0,Hispanic,0.00-1.80
18759,170318316006,0.0,0.0,Hispanic,9.58-22.42
18764,170318317001,0.0,0.0,Hispanic,9.58-22.42
18769,170318318001,0.0,0.0,None,0.00-1.80
18774,170318318002,0.0,0.0,Hispanic,0.00-1.80
18779,170318318003,0.0,0.0,White,22.42-100.00
18784,170318318004,0.0,0.0,None,9.58-22.42
18789,170318318005,0.0,0.0,White,9.58-22.42
18794,170318319001,0.0,0.0,White,0.00-1.80
18799,170318319002,0.0,0.0,White,0.00-1.80
18804,170318320001,0.0,0.0,White,9.58-22.42
18809,170318321001,0.0,0.0,None,22.42-100.00
18814,170318321002,0.0,0.0,White,0.00-1.80
18819,170318321003,0.0,0.0,White,22.42-100.00
18824,170318322001,0.0,0.0,White,0.00-1.80
18829,170318322002,0.0,0.0,White,0.00-1.80
18834,170318322003,0.0,0.0,White,0.00-1.80
18839,170318323001,0.0,0.0,White,1.80-9.58
18844,170318324001,0.0,0.0,None,1.80-9.58
18849,170318324002,0.0,0.0,White,1.80-9.58
18854,170318325001,0.0,0.0,White,22.42-100.00
18859,170318325002,0.0,0.0,White,0.00-1.80
18864,170318326001,0.0,0.0,White,0.00-1.80
18869,170318326002,0.0,0.0,White,0.00-1.80
18874,170318326003,0.0,0.0,White,1.80-9.58
18879,170318329001,0.0,0.0,White,9.58-22.42
18884,170318329002,0.0,0.0,White,0.00-1.80
18889,170318330001,0.0,0.0,White,1.80-9.58
18894,170318330002,0.0,0.0,White,0.00-1.80
18899,170318331001,0.0,0.0,White,1.80-9.58
18904,170318331002,0.0,0.0,None,9.58-22.42
18909,170318331003,0.0,0.0,White,9.58-22.42
18914,170318333001,0.0,1.0,None,0.00-1.80
18919,170318339001,0.0,0.0,None,22.42-100.00
18924,170318339002,0.0,1.0,African-American,22.42-100.00
18929,170318340001,1.0,1.0,African-American,22.42-100.00
18934,170318340002,0.0,0.0,African-American,1.80-9.58
18939,170318342001,1.0,1.0,African-American,22.42-100.00
18944,170318342002,0.0,1.0,African-American,1.80-9.58
18949,170318342003,1.0,1.0,African-American,22.42-100.00
18954,170318342004,0.0,0.0,African-American,22.42-100.00
18959,170318343001,1.0,0.0,African-American,22.42-100.00
18964,170318343002,1.0,1.0,African-American,22.42-100.00
18969,170318343003,0.0,0.0,African-American,22.42-100.00
18974,170318343004,0.0,0.0,African-American,0.00-1.80
18979,170318343005,0.0,0.0,African-American,22.42-100.00
18984,170318343006,0.0,0.0,African-American,0.00-1.80
18989,170318344001,1.0,0.0,African-American,22.42-100.00
18994,170318344002,1.0,0.0,African-American,9.58-22.42
18999,170318344003,1.0,1.0,African-American,9.58-22.42
19004,170318345001,1.0,1.0,African-American,22.42-100.00
19009,170318346001,0.0,0.0,African-American,22.42-100.00
19014,170318346002,0.0,0.0,African-American,22.42-100.00
19019,170318346003,0.0,0.0,African-American,22.42-100.00
19024,170318346004,0.0,0.0,African-American,22.42-100.00
19029,170318347001,1.0,0.0,African-American,22.42-100.00
19034,170318347002,1.0,1.0,African-American,22.42-100.00
19039,170318347003,1.0,0.0,African-American,22.42-100.00
19044,170318348001,0.0,0.0,African-American,22.42-100.00
19049,170318348002,1.0,0.0,African-American,22.42-100.00
19054,170318348003,0.0,0.0,African-American,22.42-100.00
19059,170318349001,0.0,0.0,African-American,22.42-100.00
19064,170318349002,1.0,1.0,African-American,22.42-100.00
19069,170318350001,0.0,1.0,African-American,22.42-100.00
19074,170318350002,1.0,1.0,African-American,22.42-100.00
19079,170318350003,0.0,0.0,Hispanic,22.42-100.00
19084,170318350004,0.0,1.0,African-American,22.42-100.00
19089,170318350005,0.0,0.0,African-American,22.42-100.00
19094,170318351001,0.0,0.0,Hispanic,22.42-100.00
19099,170318351002,0.0,0.0,Hispanic,22.42-100.00
19104,170318351003,0.0,0.0,Hispanic,9.58-22.42
19109,170318351004,0.0,0.0,Hispanic,9.58-22.42
19114,170318352001,0.0,0.0,Hispanic,9.58-22.42
19119,170318355001,1.0,1.0,African-American,0.00-1.80
19124,170318355002,0.0,0.0,African-American,22.42-100.00
19129,170318356001,0.0,0.0,African-American,22.42-100.00
19134,170318356002,0.0,0.0,African-American,22.42-100.00
19139,170318357001,0.0,0.0,African-American,22.42-100.00
19144,170318358001,1.0,1.0,African-American,22.42-100.00
19149,170318359001,1.0,1.0,African-American,22.42-100.00
19154,170318359002,0.0,0.0,African-American,22.42-100.00
19159,170318359003,0.0,0.0,African-American,22.42-100.00
19164,170318360001,0.0,0.0,African-American,22.42-100.00
19169,170318360002,0.0,0.0,African-American,1.80-9.58
19174,170318360003,1.0,0.0,African-American,22.42-100.00
19179,170318361001,1.0,1.0,African-American,22.42-100.00
19184,170318361002,0.0,0.0,African-American,0.00-1.80
19189,170318361003,0.0,1.0,African-American,22.42-100.00
19194,170318362001,0.0,0.0,White,0.00-1.80
19199,170318363001,1.0,0.0,African-American,0.00-1.80
19204,170318363002,0.0,0.0,None,1.80-9.58
19209,170318364001,1.0,0.0,African-American,22.42-100.00
19214,170318364002,0.0,1.0,African-American,9.58-22.42
19219,170318364003,0.0,0.0,African-American,1.80-9.58
19224,170318365001,0.0,1.0,African-American,22.42-100.00
19229,170318365002,1.0,1.0,African-American,9.58-22.42
19234,170318366001,0.0,0.0,None,22.42-100.00
19239,170318366002,0.0,0.0,Hispanic,9.58-22.42
19244,170318367001,1.0,1.0,African-American,22.42-100.00
19249,170318367002,1.0,1.0,African-American,22.42-100.00
19254,170318368001,0.0,0.0,African-American,22.42-100.00
19259,170318368002,0.0,1.0,African-American,22.42-100.00
19264,170318369001,0.0,0.0,African-American,22.42-100.00
19269,170318369002,0.0,0.0,African-American,22.42-100.00
19274,170318370001,1.0,0.0,African-American,22.42-100.00
19279,170318370002,0.0,0.0,African-American,22.42-100.00
19284,170318371001,0.0,0.0,African-American,1.80-9.58
19289,170318371002,0.0,0.0,African-American,9.58-22.42
19294,170318373001,0.0,1.0,African-American,22.42-100.00
19299,170318373002,0.0,0.0,African-American,9.58-22.42
19304,170318374001,0.0,0.0,African-American,22.42-100.00
19309,170318374002,1.0,0.0,African-American,22.42-100.00
19314,170318378001,1.0,1.0,African-American,22.42-100.00
19319,170318378002,0.0,0.0,African-American,22.42-100.00
19324,170318380001,0.0,0.0,None,9.58-22.42
19329,170318380002,1.0,1.0,African-American,22.42-100.00
19334,170318381001,0.0,1.0,African-American,1.80-9.58
19339,170318381002,0.0,1.0,African-American,0.00-1.80
19344,170318381003,0.0,0.0,Asian,0.00-1.80
19349,170318382001,0.0,0.0,None,0.00-1.80
19354,170318382002,0.0,0.0,None,22.42-100.00
19359,170318383001,0.0,1.0,African-American,22.42-100.00
19364,170318383002,0.0,0.0,White,9.58-22.42
19369,170318386001,0.0,0.0,African-American,22.42-100.00
19374,170318386002,0.0,0.0,African-American,22.42-100.00
19379,170318387001,1.0,1.0,African-American,22.42-100.00
19384,170318387002,0.0,1.0,African-American,22.42-100.00
19389,170318387003,0.0,0.0,African-American,22.42-100.00
19394,170318387004,1.0,0.0,African-American,22.42-100.00
19399,170318388001,0.0,0.0,Hispanic,22.42-100.00
19404,170318388002,1.0,1.0,African-American,22.42-100.00
19409,170318390001,0.0,0.0,White,0.00-1.80
19414,170318390002,1.0,1.0,White,1.80-9.58
19419,170318390003,0.0,0.0,White,1.80-9.58
19424,170318390004,0.0,0.0,White,0.00-1.80
19429,170318391001,1.0,1.0,White,9.58-22.42
19434,170318391002,0.0,1.0,White,1.80-9.58
19439,170318392001,0.0,0.0,African-American,22.42-100.00
19444,170318392002,0.0,0.0,African-American,9.58-22.42
19449,170318392003,1.0,1.0,African-American,1.80-9.58
19454,170318395001,0.0,0.0,African-American,9.58-22.42
19459,170318396001,0.0,0.0,African-American,22.42-100.00
19464,170318396002,0.0,0.0,African-American,9.58-22.42
19469,170318397001,0.0,0.0,None,9.58-22.42
19474,170318397002,0.0,0.0,None,22.42-100.00
19479,170318397003,0.0,0.0,Hispanic,9.58-22.42
19484,170318398001,0.0,0.0,White,9.58-22.42
19489,170318398002,0.0,0.0,None,9.58-22.42
19494,170318398003,0.0,0.0,None,9.58-22.42
19499,170318399001,0.0,0.0,None,0.00-1.80
19504,170318399002,0.0,0.0,None,9.58-22.42
19509,170318399003,0.0,0.0,White,1.80-9.58
19514,170318399004,0.0,0.0,White,9.58-22.42
19519,170318399005,0.0,0.0,White,9.58-22.42
19524,170318400001,0.0,0.0,None,9.58-22.42
19529,170318400002,0.0,0.0,White,0.00-1.80
19534,170318401001,0.0,0.0,Asian,9.58-22.42
19539,170318401002,0.0,0.0,Asian,9.58-22.42
19544,170318402001,0.0,0.0,Asian,9.58-22.42
19549,170318403001,0.0,0.0,Hispanic,22.42-100.00
19554,170318403002,0.0,0.0,None,9.58-22.42
19559,170318403003,0.0,0.0,Hispanic,22.42-100.00
19564,170318404001,0.0,0.0,None,22.42-100.00
19569,170318404002,0.0,0.0,None,22.42-100.00
19574,170318407001,0.0,0.0,Hispanic,1.80-9.58
19579,170318407002,0.0,0.0,Hispanic,22.42-100.00
19584,170318407003,0.0,0.0,Hispanic,22.42-100.00
19589,170318408001,0.0,0.0,Hispanic,22.42-100.00
19594,170318408002,0.0,0.0,Hispanic,22.42-100.00
19599,170318410001,0.0,0.0,None,9.58-22.42
19604,170318411001,0.0,0.0,Asian,9.58-22.42
19609,170318411002,0.0,0.0,Asian,22.42-100.00
19614,170318411003,0.0,0.0,Asian,22.42-100.00
19619,170318411004,0.0,0.0,Asian,22.42-100.00
19624,170318412001,0.0,0.0,Hispanic,22.42-100.00
19629,170318412002,0.0,0.0,Hispanic,22.42-100.00
19634,170318412003,0.0,0.0,Hispanic,22.42-100.00
19639,170318413001,0.0,0.0,Hispanic,1.80-9.58
19644,170318413002,0.0,0.0,Hispanic,9.58-22.42
19649,170318413003,0.0,0.0,Hispanic,22.42-100.00
19654,170318413004,0.0,0.0,Hispanic,22.42-100.00
19659,170318414001,1.0,1.0,African-American,22.42-100.00
19664,170318414002,0.0,0.0,African-American,22.42-100.00
19669,170318415001,1.0,1.0,African-American,22.42-100.00
19674,170318415002,1.0,1.0,African-American,22.42-100.00
19679,170318416001,0.0,0.0,African-American,22.42-100.00
19684,170318417001,1.0,1.0,None,22.42-100.00
19689,170318418001,0.0,0.0,African-American,22.42-100.00
19694,170318418002,1.0,1.0,African-American,22.42-100.00
19699,170318419001,0.0,0.0,White,1.80-9.58
19704,170318419002,0.0,0.0,None,0.00-1.80
19709,170318420001,0.0,0.0,African-American,1.80-9.58
19714,170318420002,0.0,0.0,None,0.00-1.80
19719,170318421001,0.0,0.0,Hispanic,22.42-100.00
19724,170318421002,0.0,0.0,African-American,22.42-100.00
19729,170318421003,0.0,0.0,African-American,22.42-100.00
19734,170318421004,0.0,0.0,Hispanic,22.42-100.00
19739,170318421005,0.0,0.0,African-American,9.58-22.42
19744,170318421006,0.0,0.0,African-American,22.42-100.00
19749,170318422001,1.0,0.0,White,1.80-9.58
19754,170318423001,0.0,0.0,White,9.58-22.42
19759,170318423002,0.0,0.0,White,0.00-1.80
19764,170318424001,0.0,0.0,African-American,0.00-1.80
19769,170318424002,0.0,0.0,African-American,9.58-22.42
19774,170318424003,0.0,0.0,African-American,22.42-100.00
19779,170318425001,1.0,1.0,African-American,22.42-100.00
19784,170318426001,0.0,0.0,None,9.58-22.42
19789,170318426002,0.0,0.0,Hispanic,9.58-22.42
19794,170318426003,0.0,0.0,White,9.58-22.42
19799,170318426004,0.0,0.0,White,22.42-100.00
19804,170318428001,0.0,0.0,Hispanic,9.58-22.42
19809,170318428002,0.0,0.0,Hispanic,22.42-100.00
19814,170318428003,0.0,0.0,Hispanic,22.42-100.00
19819,170318428004,0.0,0.0,Hispanic,22.42-100.00
19824,170318428005,0.0,0.0,Hispanic,22.42-100.00
